Datetime;Temperature;Pressure;Relative_humidity;Vapor_pressure;Wind_speed;Airtight
10.10.2021 07:20;1.61;1012.04;100.0;6.86;0.79;1279.87
10.10.2021 07:30;1.57;1012.0;100.0;6.85;1.23;1279.98
10.10.2021 07:40;1.5;1012.05;100.0;6.81;1.42;1280.41
10.10.2021 07:50;1.52;1012.14;100.0;6.82;1.39;1280.4
10.10.2021 08:00;1.5;1012.23;100.0;6.81;1.14;1280.62
10.10.2021 08:10;1.55;1012.28;100.0;6.83;1.31;1280.46
10.10.2021 08:20;1.63;1012.34;100.0;6.87;1.32;1280.12
10.10.2021 08:30;1.75;1012.4;100.0;6.93;1.51;1279.62
10.10.2021 08:40;1.6;1012.45;100.0;6.86;1.1;1280.43
10.10.2021 08:50;1.77;1012.49;100.0;6.94;0.6;1279.64
10.10.2021 09:00;1.99;1012.49;100.0;7.05;0.95;1278.55
10.10.2021 09:10;2.16;1012.51;100.0;7.14;1.25;1277.74
10.10.2021 09:20;2.24;1012.49;100.0;7.18;1.93;1277.34
10.10.2021 09:30;2.28;1012.47;100.0;7.2;1.15;1277.13
10.10.2021 09:40;2.43;1012.4;100.0;7.28;1.3;1276.29
10.10.2021 09:50;2.59;1012.32;100.0;7.36;1.17;1275.43
10.10.2021 10:00;2.87;1012.26;100.0;7.51;0.85;1273.97
10.10.2021 10:10;3.36;1012.21;100.0;7.78;1.2;1271.52
10.10.2021 10:20;3.71;1012.14;100.0;7.97;1.63;1269.76
10.10.2021 10:30;4.3;1012.1;100.0;8.31;1.81;1266.81
10.10.2021 10:40;5.17;1012.09;100.0;8.83;1.69;1262.61
10.10.2021 10:50;6.23;1012.03;100.0;9.51;1.72;1257.43
10.10.2021 11:00;6.91;1011.9;97.9;9.76;2.58;1254.08
10.10.2021 11:10;8.22;1011.79;92.8;10.12;0.61;1247.95
10.10.2021 11:20;9.58;1011.66;82.8;9.9;0.89;1241.89
10.10.2021 11:30;10.71;1011.56;74.33;9.58;1.22;1236.97
10.10.2021 11:40;10.98;1011.48;71.06;9.33;0.89;1235.81
10.10.2021 11:50;11.65;1011.36;67.35;9.24;0.81;1232.8
10.10.2021 12:00;12.03;1011.23;66.44;9.35;1.76;1230.95
10.10.2021 12:10;12.12;1011.11;66.48;9.41;0.63;1230.38
10.10.2021 12:20;12.19;1011.01;65.53;9.32;0.59;1230.0
10.10.2021 12:30;12.63;1010.89;61.88;9.06;0.78;1228.08
10.10.2021 12:40;13.32;1010.76;56.95;8.72;1.56;1225.12
10.10.2021 12:50;13.82;1010.61;54.34;8.6;1.04;1222.86
10.10.2021 13:00;14.68;1010.47;52.16;8.73;2.41;1218.98
10.10.2021 13:10;14.62;1010.42;50.38;8.4;1.68;1219.32
10.10.2021 13:20;14.79;1010.27;50.31;8.48;2.44;1218.39
10.10.2021 13:30;14.4;1010.16;51.61;8.48;1.65;1219.9
10.10.2021 13:40;14.52;1010.09;49.65;8.22;1.91;1219.43
10.10.2021 13:50;14.69;1010.0;49.82;8.34;1.81;1218.54
10.10.2021 14:00;14.82;1009.89;49.63;8.38;1.85;1217.84
10.10.2021 14:10;14.99;1009.78;48.18;8.22;1.5;1217.06
10.10.2021 14:20;15.51;1009.69;46.34;8.18;1.41;1214.78
10.10.2021 14:30;15.83;1009.63;44.36;7.99;1.1;1213.45
10.10.2021 14:40;15.93;1009.59;44.24;8.02;1.17;1212.97
10.10.2021 14:50;16.47;1009.53;43.07;8.08;1.27;1210.61
10.10.2021 15:00;16.98;1009.46;41.45;8.03;0.86;1208.42
10.10.2021 15:10;16.81;1009.53;42.56;8.16;1.12;1209.15
10.10.2021 15:20;16.25;1009.54;43.63;8.07;0.96;1211.54
10.10.2021 15:30;16.04;1009.49;47.23;8.62;1.0;1212.11
10.10.2021 15:40;15.99;1009.45;47.27;8.6;1.52;1212.28
10.10.2021 15:50;15.93;1009.42;54.62;9.9;1.31;1211.91
10.10.2021 16:00;15.71;1009.45;60.34;10.79;0.71;1212.46
10.10.2021 16:10;14.97;1009.42;60.63;10.33;1.41;1215.75
10.10.2021 16:20;13.53;1009.38;65.73;10.21;1.05;1221.86
10.10.2021 16:30;12.36;1009.31;74.92;10.77;1.21;1226.52
10.10.2021 16:40;11.79;1009.19;77.49;10.73;0.82;1228.85
10.10.2021 16:50;11.85;1009.19;74.54;10.37;0.7;1228.76
10.10.2021 17:00;11.63;1009.13;75.54;10.35;0.69;1229.64
10.10.2021 17:10;10.5;1008.97;81.6;10.37;0.65;1234.34
10.10.2021 17:20;9.64;1008.91;84.5;10.14;0.96;1238.12
10.10.2021 17:30;8.63;1008.98;86.8;9.73;1.06;1242.84
10.10.2021 17:40;7.91;1009.09;91.5;9.77;1.43;1246.13
10.10.2021 17:50;7.04;1009.23;94.6;9.51;0.64;1250.29
10.10.2021 18:00;6.52;1009.3;95.9;9.3;0.91;1252.81
10.10.2021 18:10;6.11;1009.24;98.5;9.29;0.68;1254.57
10.10.2021 18:20;5.87;1009.22;99.4;9.22;0.8;1255.68
10.10.2021 18:30;5.84;1009.34;98.9;9.15;1.02;1256.01
10.10.2021 18:40;5.7;1009.43;99.5;9.12;0.83;1256.77
10.10.2021 18:50;5.58;1009.45;99.9;9.08;0.77;1257.34
10.10.2021 19:00;5.56;1009.52;99.9;9.07;0.68;1257.51
10.10.2021 19:10;5.6;1009.49;100.0;9.1;0.88;1257.28
10.10.2021 19:20;5.63;1009.39;100.0;9.12;1.18;1257.03
10.10.2021 19:30;5.54;1009.41;100.0;9.06;0.8;1257.48
10.10.2021 19:40;5.51;1009.43;100.0;9.05;1.0;1257.64
10.10.2021 19:50;5.39;1009.45;100.0;8.97;0.61;1258.26
10.10.2021 20:00;5.09;1009.42;100.0;8.79;0.54;1259.64
10.10.2021 20:10;4.77;1009.48;100.0;8.59;1.02;1261.25
10.10.2021 20:20;4.38;1009.48;100.0;8.36;0.48;1263.14
10.10.2021 20:30;4.0;1009.41;100.0;8.13;0.69;1264.92
10.10.2021 20:40;3.64;1009.36;100.0;7.93;0.75;1266.6
10.10.2021 20:50;3.55;1009.32;100.0;7.88;0.63;1266.98
10.10.2021 21:00;3.14;1009.39;100.0;7.66;1.46;1269.03
10.10.2021 21:10;3.03;1009.5;100.0;7.6;0.85;1269.72
10.10.2021 21:20;2.97;1009.47;100.0;7.57;0.76;1269.96
10.10.2021 21:30;2.79;1009.43;100.0;7.47;0.5;1270.78
10.10.2021 21:40;2.64;1009.44;100.0;7.39;0.73;1271.52
10.10.2021 21:50;2.65;1009.41;100.0;7.39;0.78;1271.47
10.10.2021 22:00;2.6;1009.38;100.0;7.37;1.36;1271.67
10.10.2021 22:10;2.27;1009.32;100.0;7.2;0.99;1273.17
10.10.2021 22:20;2.27;1009.23;100.0;7.19;1.04;1273.09
10.10.2021 22:30;2.1;1009.24;100.0;7.11;1.19;1273.9
10.10.2021 22:40;1.87;1009.31;100.0;6.99;1.58;1275.14
10.10.2021 22:50;1.75;1009.36;100.0;6.93;0.89;1275.76
10.10.2021 23:00;1.58;1009.3;100.0;6.85;0.99;1276.51
10.10.2021 23:10;1.65;1009.18;100.0;6.89;0.68;1276.01
10.10.2021 23:20;1.86;1009.09;100.0;6.99;0.6;1274.89
10.10.2021 23:30;1.96;1009.02;100.0;7.04;0.77;1274.33
10.10.2021 23:40;1.67;1008.95;100.0;6.89;0.5;1275.66
10.10.2021 23:50;1.46;1008.95;100.0;6.79;0.82;1276.67
11.10.2021 00:00;1.64;1008.99;100.0;6.88;0.41;1275.85
11.10.2021 00:10;1.53;1008.84;100.0;6.82;1.01;1276.18
11.10.2021 00:20;1.65;1008.82;100.0;6.88;0.53;1275.58
11.10.2021 00:30;1.52;1008.76;100.0;6.82;0.59;1276.12
11.10.2021 00:40;1.64;1008.69;100.0;6.88;0.56;1275.46
11.10.2021 00:50;1.61;1008.63;100.0;6.86;1.32;1275.51
11.10.2021 01:00;1.98;1008.64;100.0;7.05;1.18;1273.74
11.10.2021 01:10;2.3;1008.67;100.0;7.21;1.12;1272.23
11.10.2021 01:20;2.12;1008.65;100.0;7.12;0.65;1273.08
11.10.2021 01:30;1.85;1008.6;100.0;6.98;0.6;1274.3
11.10.2021 01:40;1.64;1008.62;100.0;6.88;0.94;1275.36
11.10.2021 01:50;1.77;1008.59;100.0;6.94;1.25;1274.7
11.10.2021 02:00;2.02;1008.56;100.0;7.07;1.27;1273.43
11.10.2021 02:10;1.83;1008.54;100.0;6.97;0.43;1274.33
11.10.2021 02:20;1.22;1008.42;100.0;6.67;0.55;1277.18
11.10.2021 02:30;0.9;1008.39;100.0;6.52;0.87;1278.67
11.10.2021 02:40;1.42;1008.34;100.0;6.77;0.96;1276.11
11.10.2021 02:50;1.43;1008.22;100.0;6.78;0.81;1275.88
11.10.2021 03:00;1.05;1008.17;100.0;6.59;0.98;1277.67
11.10.2021 03:10;0.68;1008.14;100.0;6.42;0.75;1279.47
11.10.2021 03:20;0.58;1008.01;100.0;6.37;0.58;1279.78
11.10.2021 03:30;0.39;1007.76;100.0;6.28;0.64;1280.4
11.10.2021 03:40;0.3;1007.53;100.0;6.24;0.99;1280.55
11.10.2021 03:50;0.36;1007.54;100.0;6.27;0.74;1280.26
11.10.2021 04:00;0.37;1007.28;100.0;6.27;0.62;1279.89
11.10.2021 04:10;0.32;1007.14;100.0;6.25;0.89;1279.95
11.10.2021 04:20;0.36;1007.2;100.0;6.27;0.54;1279.8
11.10.2021 04:30;0.71;1007.2;100.0;6.43;1.08;1278.12
11.10.2021 04:40;0.92;1007.17;100.0;6.53;1.14;1277.03
11.10.2021 04:50;0.9;1007.24;100.0;6.52;0.8;1277.21
11.10.2021 05:00;0.89;1007.29;100.0;6.51;0.69;1277.35
11.10.2021 05:10;0.95;1007.23;100.0;6.54;1.09;1277.0
11.10.2021 05:20;1.14;1007.28;100.0;6.64;1.02;1276.1
11.10.2021 05:30;1.17;1007.32;100.0;6.65;0.61;1275.99
11.10.2021 05:40;1.04;1007.35;100.0;6.59;0.71;1276.68
11.10.2021 05:50;1.17;1007.32;100.0;6.65;0.66;1275.99
11.10.2021 06:00;1.2;1007.38;100.0;6.66;0.56;1275.97
11.10.2021 06:10;1.34;1007.43;100.0;6.73;0.6;1275.31
11.10.2021 06:20;1.76;1007.42;100.0;6.94;1.12;1273.28
11.10.2021 06:30;1.9;1007.44;100.0;7.01;0.99;1272.62
11.10.2021 06:40;1.92;1007.46;100.0;7.02;1.3;1272.54
11.10.2021 06:50;1.99;1007.42;100.0;7.05;0.76;1272.13
11.10.2021 07:00;2.0;1007.43;100.0;7.06;0.64;1272.12
11.10.2021 07:10;1.91;1007.49;100.0;7.01;0.61;1272.63
11.10.2021 07:20;2.0;1007.35;100.0;7.06;0.45;1272.03
11.10.2021 07:30;2.17;1007.35;100.0;7.14;0.81;1271.18
11.10.2021 07:40;2.5;1007.25;100.0;7.31;0.74;1269.45
11.10.2021 07:50;2.71;1007.28;100.0;7.43;1.22;1268.45
11.10.2021 08:00;2.98;1007.38;100.0;7.57;1.41;1267.27
11.10.2021 08:10;3.22;1007.38;100.0;7.7;1.45;1266.13
11.10.2021 08:20;3.34;1007.35;100.0;7.77;1.6;1265.5
11.10.2021 08:30;3.45;1007.47;100.0;7.83;1.05;1265.1
11.10.2021 08:40;3.66;1007.61;100.0;7.94;1.19;1264.3
11.10.2021 08:50;3.81;1007.66;100.0;8.03;1.55;1263.6
11.10.2021 09:00;4.05;1007.61;99.5;8.12;1.4;1262.42
11.10.2021 09:10;4.31;1007.52;98.3;8.17;1.13;1261.1
11.10.2021 09:20;4.44;1007.45;98.3;8.25;1.21;1260.41
11.10.2021 09:30;4.56;1007.47;97.9;8.29;0.93;1259.83
11.10.2021 09:40;4.71;1007.46;97.6;8.35;1.54;1259.12
11.10.2021 09:50;4.94;1007.49;96.9;8.42;1.05;1258.1
11.10.2021 10:00;5.33;1007.45;96.4;8.61;0.81;1256.16
11.10.2021 10:10;5.81;1007.33;94.9;8.77;1.22;1253.8
11.10.2021 10:20;6.11;1007.4;93.8;8.85;1.25;1252.49
11.10.2021 10:30;6.23;1007.43;94.0;8.94;1.03;1251.94
11.10.2021 10:40;6.34;1007.46;94.1;9.02;0.77;1251.47
11.10.2021 10:50;6.54;1007.4;94.7;9.2;0.64;1250.43
11.10.2021 11:00;7.04;1007.32;94.2;9.47;0.58;1247.96
11.10.2021 11:10;7.63;1007.27;92.0;9.64;0.83;1245.17
11.10.2021 11:20;8.08;1007.2;93.4;10.08;0.99;1242.9
11.10.2021 11:30;8.29;1007.16;93.7;10.26;1.05;1241.84
11.10.2021 11:40;8.53;1007.11;93.6;10.42;0.76;1240.65
11.10.2021 11:50;8.91;1007.07;93.9;10.73;0.89;1238.78
11.10.2021 12:00;9.61;1006.99;93.5;11.2;1.64;1235.39
11.10.2021 12:10;10.47;1006.91;90.6;11.49;1.2;1231.41
11.10.2021 12:20;11.05;1006.86;88.1;11.62;1.49;1228.78
11.10.2021 12:30;11.15;1006.88;86.5;11.48;1.6;1228.44
11.10.2021 12:40;11.22;1006.88;86.0;11.47;1.78;1228.14
11.10.2021 12:50;11.33;1006.89;85.6;11.5;1.11;1227.66
11.10.2021 13:00;11.45;1006.78;84.6;11.46;1.76;1227.04
11.10.2021 13:10;11.49;1006.78;85.1;11.55;1.65;1226.82
11.10.2021 13:20;11.66;1006.7;84.3;11.58;1.6;1225.97
11.10.2021 13:30;11.83;1006.71;84.5;11.73;1.51;1225.18
11.10.2021 13:40;11.94;1006.65;83.5;11.68;1.83;1224.67
11.10.2021 13:50;12.12;1006.59;83.0;11.75;1.05;1223.79
11.10.2021 14:00;12.26;1006.56;82.5;11.79;1.83;1223.13
11.10.2021 14:10;11.89;1006.6;83.7;11.67;1.71;1224.82
11.10.2021 14:20;11.76;1006.52;84.9;11.74;2.19;1225.25
11.10.2021 14:30;11.91;1006.49;84.8;11.84;1.68;1224.52
11.10.2021 14:40;12.1;1006.41;83.8;11.85;1.9;1223.6
11.10.2021 14:50;12.09;1006.4;83.9;11.85;2.13;1223.64
11.10.2021 15:00;12.01;1006.39;83.5;11.73;2.24;1224.02
11.10.2021 15:10;11.96;1006.33;83.6;11.71;2.1;1224.18
11.10.2021 15:20;12.04;1006.27;83.3;11.73;1.75;1223.74
11.10.2021 15:30;12.11;1006.22;83.4;11.8;2.0;1223.35
11.10.2021 15:40;12.15;1006.13;83.0;11.77;1.43;1223.08
11.10.2021 15:50;12.12;1006.1;82.4;11.66;1.96;1223.23
11.10.2021 16:00;12.11;1006.14;82.4;11.66;2.53;1223.32
11.10.2021 16:10;11.93;1006.08;82.8;11.57;2.58;1224.05
11.10.2021 16:20;12.29;1005.93;81.3;11.64;1.75;1222.3
11.10.2021 16:30;12.57;1005.99;79.35;11.57;1.47;1221.21
11.10.2021 16:40;12.49;1005.87;78.63;11.4;1.77;1221.48
11.10.2021 16:50;12.08;1005.88;80.4;11.35;1.31;1223.27
11.10.2021 17:00;11.53;1005.81;82.2;11.19;1.62;1225.62
11.10.2021 17:10;11.12;1005.74;83.8;11.1;1.36;1227.35
11.10.2021 17:20;10.51;1005.78;87.1;11.08;0.64;1230.05
11.10.2021 17:30;9.78;1005.88;90.0;10.9;0.91;1233.42
11.10.2021 17:40;9.36;1006.0;92.5;10.89;0.68;1235.41
11.10.2021 17:50;9.63;1006.08;91.6;10.98;2.06;1234.29
11.10.2021 18:00;10.37;1006.06;88.0;11.09;1.66;1231.0
11.10.2021 18:10;10.55;1006.1;87.3;11.14;1.76;1230.24
11.10.2021 18:20;10.65;1006.15;86.7;11.13;2.06;1229.86
11.10.2021 18:30;10.64;1006.17;86.7;11.13;1.47;1229.94
11.10.2021 18:40;10.49;1006.16;87.5;11.12;1.52;1230.58
11.10.2021 18:50;10.67;1006.18;87.0;11.19;2.4;1229.79
11.10.2021 19:00;10.69;1006.22;87.1;11.21;1.59;1229.75
11.10.2021 19:10;10.61;1006.14;87.5;11.21;1.93;1230.0
11.10.2021 19:20;10.34;1006.08;88.7;11.16;1.76;1231.11
11.10.2021 19:30;10.17;1006.05;89.7;11.15;1.61;1231.82
11.10.2021 19:40;9.88;1006.08;90.9;11.09;0.99;1233.15
11.10.2021 19:50;9.64;1006.06;92.0;11.04;0.93;1234.19
11.10.2021 20:00;9.39;1006.08;92.6;10.93;0.92;1235.36
11.10.2021 20:10;9.51;1006.07;92.1;10.96;1.94;1234.81
11.10.2021 20:20;9.75;1006.01;90.8;10.98;1.61;1233.68
11.10.2021 20:30;9.85;1005.98;90.7;11.04;1.7;1233.18
11.10.2021 20:40;10.11;1005.99;89.5;11.08;1.62;1232.03
11.10.2021 20:50;10.22;1005.94;88.9;11.09;1.1;1231.49
11.10.2021 21:00;10.27;1005.89;88.2;11.04;1.51;1231.24
11.10.2021 21:10;10.41;1005.85;87.4;11.04;1.41;1230.58
11.10.2021 21:20;10.4;1005.87;87.5;11.05;1.75;1230.65
11.10.2021 21:30;10.63;1005.85;86.0;11.03;2.64;1229.64
11.10.2021 21:40;10.76;1005.72;85.4;11.05;3.15;1228.91
11.10.2021 21:50;10.77;1005.65;85.4;11.05;3.3;1228.77
11.10.2021 22:00;10.72;1005.65;85.1;10.98;2.95;1229.02
11.10.2021 22:10;10.61;1005.51;85.3;10.92;2.49;1229.35
11.10.2021 22:20;10.45;1005.47;86.0;10.9;2.13;1230.01
11.10.2021 22:30;10.25;1005.48;87.4;10.93;2.12;1230.87
11.10.2021 22:40;10.21;1005.47;88.0;10.97;1.24;1231.02
11.10.2021 22:50;10.14;1005.46;88.3;10.96;0.91;1231.31
11.10.2021 23:00;10.16;1005.46;87.9;10.92;1.11;1231.25
11.10.2021 23:10;10.25;1005.48;87.5;10.94;1.15;1230.87
11.10.2021 23:20;10.16;1005.46;87.9;10.92;1.97;1231.25
11.10.2021 23:30;10.29;1005.36;87.3;10.94;1.57;1230.54
11.10.2021 23:40;10.29;1005.31;87.5;10.97;1.74;1230.47
11.10.2021 23:50;10.23;1005.29;88.0;10.99;1.88;1230.7
12.10.2021 00:00;10.23;1005.28;88.2;11.01;1.75;1230.67
12.10.2021 00:10;10.29;1005.25;88.3;11.07;2.28;1230.35
12.10.2021 00:20;10.28;1005.21;89.0;11.15;2.61;1230.31
12.10.2021 00:30;10.26;1005.09;89.0;11.13;2.36;1230.26
12.10.2021 00:40;10.09;1005.05;89.9;11.12;2.17;1230.95
12.10.2021 00:50;10.05;1005.1;90.1;11.11;2.25;1231.19
12.10.2021 01:00;9.97;1005.11;90.3;11.08;2.2;1231.57
12.10.2021 01:10;9.99;1004.99;90.3;11.09;2.0;1231.32
12.10.2021 01:20;9.95;1004.93;90.0;11.03;2.06;1231.46
12.10.2021 01:30;9.77;1004.83;90.9;11.0;2.08;1232.13
12.10.2021 01:40;9.68;1004.78;91.4;11.0;2.32;1232.47
12.10.2021 01:50;9.57;1004.69;91.6;10.94;2.44;1232.86
12.10.2021 02:00;9.47;1004.52;91.8;10.89;2.38;1233.1
12.10.2021 02:10;9.42;1004.4;91.9;10.87;2.42;1233.19
12.10.2021 02:20;9.28;1004.25;92.5;10.83;2.23;1233.63
12.10.2021 02:30;9.26;1004.17;92.6;10.83;1.94;1233.62
12.10.2021 02:40;9.13;1004.04;93.0;10.78;2.09;1234.05
12.10.2021 02:50;9.02;1004.01;93.3;10.74;1.76;1234.51
12.10.2021 03:00;8.98;1003.95;93.3;10.71;2.27;1234.63
12.10.2021 03:10;9.13;1003.87;92.2;10.69;2.45;1233.89
12.10.2021 03:20;9.09;1003.83;92.4;10.68;2.34;1234.01
12.10.2021 03:30;9.06;1003.65;92.5;10.67;1.93;1233.93
12.10.2021 03:40;9.0;1003.5;92.9;10.68;1.89;1234.0
12.10.2021 03:50;8.85;1003.46;93.5;10.64;1.15;1234.63
12.10.2021 04:00;8.61;1003.35;95.0;10.63;1.12;1235.55
12.10.2021 04:10;8.4;1003.17;96.1;10.6;1.31;1236.26
12.10.2021 04:20;8.39;1003.16;95.9;10.58;1.11;1236.3
12.10.2021 04:30;8.18;1003.13;96.4;10.48;0.9;1237.23
12.10.2021 04:40;8.07;1003.15;96.4;10.4;0.76;1237.78
12.10.2021 04:50;8.06;1003.03;96.7;10.43;1.1;1237.66
12.10.2021 05:00;8.08;1002.97;96.5;10.42;1.33;1237.51
12.10.2021 05:10;7.91;1002.95;97.0;10.35;0.64;1238.25
12.10.2021 05:20;7.84;1002.76;97.2;10.32;0.75;1238.34
12.10.2021 05:30;7.89;1002.64;97.1;10.35;0.71;1237.95
12.10.2021 05:40;7.76;1002.57;97.3;10.28;0.49;1238.51
12.10.2021 05:50;7.4;1002.41;98.8;10.18;0.62;1239.91
12.10.2021 06:00;7.33;1002.17;99.8;10.24;0.92;1239.89
12.10.2021 06:10;7.29;1002.22;99.3;10.16;1.27;1240.19
12.10.2021 06:20;6.7;1002.18;98.9;9.72;0.79;1242.95
12.10.2021 06:30;5.99;1002.06;99.9;9.34;1.09;1246.14
12.10.2021 06:40;5.86;1001.99;100.0;9.27;0.97;1246.68
12.10.2021 06:50;6.14;1001.87;100.0;9.45;0.56;1245.19
12.10.2021 07:00;6.54;1001.72;100.0;9.71;0.89;1243.1
12.10.2021 07:10;6.97;1001.59;100.0;10.01;1.1;1240.89
12.10.2021 07:20;6.93;1001.67;100.0;9.98;1.54;1241.16
12.10.2021 07:30;6.95;1001.77;100.0;9.99;1.23;1241.2
12.10.2021 07:40;6.96;1001.73;100.0;10.0;0.82;1241.1
12.10.2021 07:50;7.72;1001.63;100.0;10.54;1.29;1237.37
12.10.2021 08:00;8.67;1001.64;97.1;10.91;0.88;1233.03
12.10.2021 08:10;8.99;1001.7;94.0;10.8;0.7;1231.76
12.10.2021 08:20;9.17;1001.63;91.0;10.58;1.43;1230.99
12.10.2021 08:30;9.46;1001.48;89.8;10.65;1.49;1229.52
12.10.2021 08:40;9.83;1001.43;88.5;10.76;1.37;1227.8
12.10.2021 08:50;10.04;1001.34;87.1;10.74;1.59;1226.78
12.10.2021 09:00;10.13;1001.19;87.0;10.79;1.38;1226.19
12.10.2021 09:10;10.19;1001.0;85.8;10.68;2.28;1225.75
12.10.2021 09:20;10.14;1000.87;86.5;10.73;2.43;1225.78
12.10.2021 09:30;9.98;1000.78;88.6;10.88;2.32;1226.29
12.10.2021 09:40;9.98;1000.63;89.7;11.01;2.15;1226.04
12.10.2021 09:50;9.92;1000.52;91.1;11.14;1.8;1226.11
12.10.2021 10:00;10.02;1000.42;90.6;11.15;2.74;1225.54
12.10.2021 10:10;10.11;1000.29;90.0;11.15;2.65;1225.0
12.10.2021 10:20;10.29;1000.24;89.0;11.16;2.5;1224.16
12.10.2021 10:30;10.24;1000.19;88.9;11.11;2.84;1224.33
12.10.2021 10:40;10.11;1000.11;90.0;11.15;2.86;1224.78
12.10.2021 10:50;9.85;1000.06;92.5;11.26;2.25;1225.8
12.10.2021 11:00;9.72;1000.01;93.9;11.33;2.34;1226.26
12.10.2021 11:10;9.61;999.94;95.4;11.42;1.56;1226.61
12.10.2021 11:20;9.65;999.86;95.2;11.43;1.84;1226.32
12.10.2021 11:30;9.69;999.78;94.0;11.32;2.31;1226.12
12.10.2021 11:40;9.56;999.64;95.0;11.34;2.12;1226.5
12.10.2021 11:50;9.66;999.45;94.5;11.36;2.14;1225.82
12.10.2021 12:00;9.79;999.32;93.3;11.31;1.9;1225.11
12.10.2021 12:10;9.85;999.2;94.2;11.46;1.58;1224.64
12.10.2021 12:20;9.86;999.09;94.1;11.46;1.7;1224.46
12.10.2021 12:30;9.86;998.96;94.6;11.52;1.44;1224.27
12.10.2021 12:40;9.87;998.82;95.6;11.65;1.17;1223.99
12.10.2021 12:50;9.78;998.68;96.9;11.74;1.79;1224.17
12.10.2021 13:00;9.65;998.6;98.0;11.77;1.73;1224.62
12.10.2021 13:10;9.72;998.41;97.7;11.79;1.79;1224.07
12.10.2021 13:20;9.89;998.41;96.9;11.83;2.05;1223.32
12.10.2021 13:30;9.54;998.74;93.0;11.09;2.43;1225.58
12.10.2021 13:40;8.66;998.63;93.7;10.52;1.28;1229.55
12.10.2021 13:50;8.89;998.52;93.5;10.67;1.01;1228.34
12.10.2021 14:00;9.2;998.57;91.4;10.65;0.86;1227.06
12.10.2021 14:10;9.54;998.5;90.6;10.8;0.74;1225.42
12.10.2021 14:20;9.85;998.45;89.4;10.88;0.65;1223.98
12.10.2021 14:30;10.34;998.37;88.3;11.11;1.04;1221.67
12.10.2021 14:40;10.77;998.29;84.5;10.94;0.73;1219.8
12.10.2021 14:50;11.21;998.25;83.3;11.1;0.72;1217.78
12.10.2021 15:00;10.89;998.15;83.0;10.83;1.29;1219.16
12.10.2021 15:10;10.72;998.12;87.4;11.27;0.63;1219.65
12.10.2021 15:20;11.81;998.2;78.27;10.86;0.92;1215.27
12.10.2021 15:30;12.29;998.24;75.72;10.84;0.93;1213.28
12.10.2021 15:40;12.3;998.25;76.68;10.98;1.22;1213.19
12.10.2021 15:50;12.7;998.26;75.06;11.04;1.0;1211.47
12.10.2021 16:00;12.29;998.29;72.63;10.4;1.14;1213.55
12.10.2021 16:10;11.69;998.29;76.75;10.56;0.62;1216.03
12.10.2021 16:20;11.22;998.32;80.6;10.75;0.71;1217.99
12.10.2021 16:30;11.44;998.38;82.5;11.16;0.93;1216.92
12.10.2021 16:40;10.5;998.51;85.6;10.88;2.22;1221.26
12.10.2021 16:50;9.81;998.57;88.4;10.73;0.91;1224.37
12.10.2021 17:00;9.15;998.67;93.8;10.89;0.8;1227.28
12.10.2021 17:10;8.62;998.77;94.6;10.6;0.72;1229.86
12.10.2021 17:20;8.18;998.86;94.7;10.29;0.68;1232.04
12.10.2021 17:30;7.94;998.89;97.7;10.44;1.24;1233.07
12.10.2021 17:40;7.23;998.94;98.6;10.05;1.11;1236.42
12.10.2021 17:50;6.82;999.04;100.0;9.91;1.07;1238.41
12.10.2021 18:00;6.38;999.18;100.0;9.6;0.59;1240.72
12.10.2021 18:10;6.09;999.27;100.0;9.42;0.72;1242.19
12.10.2021 18:20;5.79;999.4;100.0;9.23;0.87;1243.75
12.10.2021 18:30;5.38;999.53;100.0;8.97;1.03;1245.87
12.10.2021 18:40;5.25;999.59;100.0;8.88;1.01;1246.57
12.10.2021 18:50;5.15;999.71;100.0;8.82;0.92;1247.2
12.10.2021 19:00;4.84;999.78;100.0;8.63;0.78;1248.76
12.10.2021 19:10;4.62;999.86;100.0;8.5;0.87;1249.94
12.10.2021 19:20;4.27;999.97;100.0;8.29;0.57;1251.75
12.10.2021 19:30;4.05;1000.1;100.0;8.17;3.32;1252.94
12.10.2021 19:40;4.35;1000.2;100.0;8.34;0.93;1251.66
12.10.2021 19:50;4.26;1000.32;100.0;8.29;0.66;1252.24
12.10.2021 20:00;3.92;1000.46;100.0;8.09;0.86;1254.02
12.10.2021 20:10;3.67;1000.57;100.0;7.95;0.65;1255.37
12.10.2021 20:20;3.63;1000.6;100.0;7.93;3.69;1255.6
12.10.2021 20:30;3.5;1000.68;100.0;7.85;0.54;1256.33
12.10.2021 20:40;3.09;1000.74;100.0;7.63;0.61;1258.38
12.10.2021 20:50;2.87;1000.77;100.0;7.51;0.65;1259.49
12.10.2021 21:00;2.59;1000.85;100.0;7.36;0.63;1260.94
12.10.2021 21:10;2.49;1000.98;100.0;7.31;0.76;1261.58
12.10.2021 21:20;2.53;1001.01;100.0;7.33;1.09;1261.39
12.10.2021 21:30;2.45;1001.08;100.0;7.29;0.61;1261.91
12.10.2021 21:40;2.5;1001.2;100.0;7.32;0.77;1261.78
12.10.2021 21:50;2.5;1001.36;100.0;7.32;3.67;1262.0
12.10.2021 22:00;2.31;1001.4;100.0;7.21;0.81;1262.98
12.10.2021 22:10;2.12;1001.47;100.0;7.12;0.81;1263.98
